RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_NM,SCORE
325,양송이버섯죽,참기름,1큰술,양념,2
325,양송이버섯죽,찹쌀,1컵,주재료,4
325,양송이버섯죽,호박,50g,부재료,1
326,홍합미역국,간장,3큰술,양념,3
326,홍합미역국,미역,150g,주재료,5
326,홍합미역국,소금,1작은술,양념,3
326,홍합미역국,참기름,1큰술,양념,3
326,홍합미역국,홍합,10개,주재료,5
326,홍합미역국,후춧가루,1/4작은술,양념,2
327,오징어덮밥,고추장,1큰술,양념,3
327,오징어덮밥,깨소금,약간,부재료,1
327,오징어덮밥,두반장,1큰술,양념,2
327,오징어덮밥,밥,2공기,주재료,5
327,오징어덮밥,설탕,약간,양념,3
327,오징어덮밥,소금,약간,양념,3
327,오징어덮밥,식용유,약간,주재료,1
327,오징어덮밥,실파,10g,부재료,1
327,오징어덮밥,양파,2/3개,부재료,1
327,오징어덮밥,오징어,1마리,주재료,5
327,오징어덮밥,피망,1/2개,부재료,1
327,오징어덮밥,후춧가루,약간,양념,2
328,모듬채소볶음,간장,1/2큰술,양념,2
328,모듬채소볶음,감자,1/4개,주재료,5
328,모듬채소볶음,굴소스,1/2큰술,양념,3
328,모듬채소볶음,다진마늘,1작은술,양념,3
328,모듬채소볶음,당근,1/4개,주재료,5
328,모듬채소볶음,소금,약간,양념,3
328,모듬채소볶음,식용유,약간,주재료,1
328,모듬채소볶음,옥수수,3큰술,주재료,4
328,모듬채소볶음,완두콩,3큰술,부재료,1
328,모듬채소볶음,참기름,1큰술,양념,2
328,모듬채소볶음,콩,5개,부재료,1
328,모듬채소볶음,후춧가루,약간,양념,2
329,대구탕,고추,1개,부재료,1
329,대구탕,고추장,1큰술,양념,2
329,대구탕,고춧가루,2큰술,양념,3
329,대구탕,대구,1/2마리,주재료,5
329,대구탕,무,30g,주재료,4
329,대구탕,미나리,20g,주재료,4
329,대구탕,소금,약간,양념,3
329,대구탕,청주,약간,양념,2
329,대구탕,콩나물,25g,주재료,4
329,대구탕,팽이버섯,20g,부재료,1
329,대구탕,후춧가루,약간,양념,2
330,불고기찹쌀구이,간장,2큰술,양념,2
330,불고기찹쌀구이,겨자,2큰술,양념,2
330,불고기찹쌀구이,설탕,2큰술,양념,3
330,불고기찹쌀구이,쇠고기,200g,주재료,5
330,불고기찹쌀구이,식용유,1/4컵,부재료,1
330,불고기찹쌀구이,식초,2큰술,양념,2
330,불고기찹쌀구이,참기름,약간,양념,2
330,불고기찹쌀구이,찹쌀,1/2컵,주재료,5
330,불고기찹쌀구이,후춧가루,약간,양념,2
331,고추부각,고추,150g,주재료,5
331,고추부각,설탕,약간,양념,2
331,고추부각,소금,약간,양념,3
331,고추부각,식용유,4컵,부재료,1
331,고추부각,찹쌀,1/2컵,주재료,4
332,충무김밥,고춧가루,3큰술,양념,3
332,충무김밥,김,2장,주재료,5
332,충무김밥,까나리액젓,1큰술,양념,3
332,충무김밥,깨소금,약간,부재료,1
332,충무김밥,다진마늘,약간,양념,3
332,충무김밥,다진파,약간,양념,3
332,충무김밥,무,30g,주재료,4
332,충무김밥,밥,2공기,주재료,5
332,충무김밥,설탕,2큰술,양념,3
332,충무김밥,식초,4큰술,양념,2
332,충무김밥,오징어,1/2마리,주재료,5
332,충무김밥,참기름,약간,양념,2
333,기스면,간장,1큰술,양념,3
333,기스면,닭고기,150g,주재료,5
333,기스면,당근,50g,부재료,1
333,기스면,대파,1뿌리,부재료,1
333,기스면,부추,50g,부재료,1
333,기스면,생강,1쪽,양념,2
333,기스면,소금,약간,양념,3
333,기스면,소면,400g,주재료,5
333,기스면,청주,1큰술,양념,2
333,기스면,후춧가루,약간,양념,2
334,감자수프,감자,300g,주재료,5
334,감자수프,계란노른자,1개,부재료,1
334,감자수프,대파,30g,부재료,1
334,감자수프,버터,30g,주재료,4
334,감자수프,생크림,84g,주재료,4
334,감자수프,소금,약간,양념,3
334,감자수프,양파,60g,부재료,1
334,감자수프,육수,750g,양념,3
334,감자수프,후춧가루,약간,양념,2
335,마늘빵,마늘,2톨,주재료,5
335,마늘빵,바게트,1개,주재료,5
335,마늘빵,버터,2큰술,주재료,4
335,마늘빵,파슬리가루,1작은술,부재료,1
336,치킨수프,계란,1개,부재료,1
336,치킨수프,녹말,약간,부재료,1
336,치킨수프,닭고기,100g,주재료,5
336,치킨수프,닭육수,200g,주재료,4
336,치킨수프,당근,10g,부재료,1
336,치킨수프,소금,약간,양념,3
336,치킨수프,실파,2뿌리,부재료,1
336,치킨수프,죽순,10g,부재료,1
336,치킨수프,참기름,약간,양념,2
336,치킨수프,표고버섯,1개,부재료,1
336,치킨수프,후춧가루,약간,양념,2
337,계란찜,계란,2개,주재료,5
337,계란찜,다시다,약간,양념,2
337,계란찜,다진파,1큰술,양념,3
337,계란찜,당근,1/4개,부재료,1
337,계란찜,설탕,1/4작은술,양념,2
337,계란찜,소금,약간,양념,3
337,계란찜,스위트콘,2큰술,부재료,1
337,계란찜,시금치,10g,부재료,1
337,계란찜,후춧가루,약간,양념,2
338,콩나물비빔밥,다진쇠고기,30g,주재료,4
338,콩나물비빔밥,당근,15g,부재료,1
338,콩나물비빔밥,밥,60g,주재료,5
338,콩나물비빔밥,보리,10g,부재료,1
338,콩나물비빔밥,소금,1큰술,양념,3
338,콩나물비빔밥,오이,20g,부재료,1
338,콩나물비빔밥,콩나물,40g,주재료,5
339,인절미,소금,1큰술,양념,3
339,인절미,찹쌀,1/4되,주재료,5
339,인절미,콩,1/2컵,주재료,5
340,상추채소무침,간장,1/4작은술,양념,2
340,상추채소무침,고춧가루,1작은술,양념,3
340,상추채소무침,깨소금,약간,부재료,1
340,상추채소무침,들깻잎,10g,주재료,4
340,상추채소무침,상추,10g,주재료,5
340,상추채소무침,설탕,1/2작은술,양념,2
340,상추채소무침,식초,1/2작은술,양념,2
340,상추채소무침,쑥갓,5g,부재료,1
340,상추채소무침,참기름,약간,양념,2
340,상추채소무침,케일,10g,부재료,1
341,호박양파국,고추,1/2개,부재료,1
341,호박양파국,국멸치,5개,양념,2
341,호박양파국,대파,5g,부재료,1
341,호박양파국,된장,한큰술,양념,3
341,호박양파국,두부,15g,주재료,4
341,호박양파국,소금,약간,양념,3
341,호박양파국,양파,20g,주재료,5
341,호박양파국,호박,20g,주재료,5
342,꽁치구이,간장,1큰술,양념,3
342,꽁치구이,꽁치,1마리,주재료,5
342,꽁치구이,레몬,1/8조각,양념,2
342,꽁치구이,소금,3큰술,양념,3
342,꽁치구이,와사비,약간,양념,2
343,오징어젓갈,고춧가루,2큰술,양념,2
343,오징어젓갈,다진마늘,1/2큰술,양념,3
343,오징어젓갈,다진생강,1/4큰술,양념,3
343,오징어젓갈,다진파,1큰술,양념,2
343,오징어젓갈,소금,3큰술,양념,3
343,오징어젓갈,오징어,1마리,주재료,5
344,무생채,고춧가루,1작은술,양념,3
344,무생채,깨소금,약간,양념,3
344,무생채,다진마늘,1/2작은술,양념,3
344,무생채,다진파,1작은술,부재료,1
344,무생채,무,1/4개,주재료,5
344,무생채,설탕,1과 2/3큰술,양념,2
344,무생채,소금,약간,양념,3
344,무생채,식초,1과 1/2큰술,양념,2
344,무생채,참기름,약간,양념,2
345,해물국시,간장,2큰술,양념,2
345,해물국시,감자,15g,부재료,1
345,해물국시,고추,5g,부재료,1
345,해물국시,다시마,10g,양념,2
345,해물국시,대파,5g,부재료,1
345,해물국시,바지락,100g,주재료,4
345,해물국시,새우,4마리,주재료,4
345,해물국시,소금,약간,양념,3
345,해물국시,참기름,약간,양념,2
345,해물국시,칼국수,120g,주재료,5
345,해물국시,호박,15g,부재료,1
346,안심스테이크,감자,20g,부재료,1
346,안심스테이크,당근,20g,부재료,1
346,안심스테이크,레드와인,4큰술,양념,3
346,안심스테이크,밀가루,4큰술,부재료,1
346,안심스테이크,버터,4큰술,부재료,1
346,안심스테이크,소금,1작은술,양념,3
346,안심스테이크,쇠고기,2쪽,주재료,5
346,안심스테이크,오이,20g,부재료,1
346,안심스테이크,우스터소스,1큰술,양념,2
346,안심스테이크,육수,3컵,양념,3
346,안심스테이크,토마토소스,1큰술,양념,2
346,안심스테이크,후춧가루,약간,양념,2
347,파래무침,간장,1큰술,양념,3
347,파래무침,깨소금,약간,양념,3
347,파래무침,당근,10g,부재료,1
347,파래무침,설탕,2큰술,양념,2
347,파래무침,식초,1과1/2큰술,양념,2
347,파래무침,참기름,약간,양념,2
347,파래무침,파래,50g,주재료,5
348,단호박튀김,계란,1개,주재료,4
348,단호박튀김,단호박,100g,주재료,5
348,단호박튀김,밀가루,50g,주재료,4
348,단호박튀김,식용유,2컵,주재료,1
348,단호박튀김,튀김가루,50g,주재료,4
349,해물스파게티,다진마늘,1작은술,양념,3
349,해물스파게티,밀가루,1큰술,부재료,1
349,해물스파게티,버터,1큰술,양념,3
349,해물스파게티,새우,3마리,주재료,4
349,해물스파게티,샐러리,1대,부재료,1
349,해물스파게티,소금,약간,양념,3
349,해물스파게티,스파게티,200g,주재료,5
349,해물스파게티,양송이버섯,2개,부재료,1
349,해물스파게티,양파,1/2개,부재료,1
349,해물스파게티,오레가노,약간,양념,2
349,해물스파게티,오징어,1/2마리,주재료,4
349,해물스파게티,올리브유,2큰술,양념,3
349,해물스파게티,토마토,1개,부재료,1
349,해물스파게티,파마산치즈,약간,양념,3
349,해물스파게티,홀토마토,1/2컵,부재료,1
349,해물스파게티,홍합,100g,주재료,5
349,해물스파게티,후춧가루,약간,양념,2
350,월남쌈,간장,1큰술,양념,3
350,월남쌈,고추,1작은술,양념,2
350,월남쌈,깨소금,약간,부재료,1
350,월남쌈,당근,1/2개,부재료,1
350,월남쌈,라이스페이퍼,8장,주재료,5
350,월남쌈,설탕,약간,양념,3
350,월남쌈,소금,약간,양념,3
350,월남쌈,식초,약간,양념,2
350,월남쌈,쌀국수,50g,부재료,1
350,월남쌈,양파,1/2개,주재료,4
350,월남쌈,오이,1/2개,주재료,4
350,월남쌈,오징어,1/2마리,부재료,1
350,월남쌈,키위,1개,부재료,1
350,월남쌈,파인애플,1쪽,부재료,1
350,월남쌈,표고버섯,3장,부재료,1
351,무나물,깨소금,약간,부재료,1
351,무나물,무,70g,주재료,5
351,무나물,소금,약간,양념,2
351,무나물,식용유,약간,주재료,1
351,무나물,참기름,약간,양념,2
352,고등어된장조림,간장,3큰술,양념,3
352,고등어된장조림,고등어,1마리,주재료,5
352,고등어된장조림,다시마,7컵,양념,2
352,고등어된장조림,대파,2뿌리,부재료,1
352,고등어된장조림,된장,50g,양념,3
352,고등어된장조림,무,1/2개,주재료,4
352,고등어된장조림,설탕,3큰술,양념,2
352,고등어된장조림,청주,1큰술,양념,2
353,두부두루치기,간장,2큰술,양념,2
353,두부두루치기,고추,1개,부재료,1
353,두부두루치기,고춧가루,1과1/2큰술,양념,3
353,두부두루치기,깨소금,약간,부재료,1
353,두부두루치기,다진마늘,1/2큰술,양념,3
353,두부두루치기,다진파,1큰술,양념,2
353,두부두루치기,대파,5g,부재료,1
353,두부두루치기,두부,1/2모,주재료,5
353,두부두루치기,양배추,15g,부재료,1
353,두부두루치기,양파,15g,부재료,1
353,두부두루치기,참기름,약간,양념,2
354,고구마그라탱,고구마,2개,주재료,5
354,고구마그라탱,모짜렐라치즈,50g,부재료,1
354,고구마그라탱,생크림,1/3컵,부재료,1
354,고구마그라탱,소금,약간,양념,3
354,고구마그라탱,치즈가루,약간,양념,3
354,고구마그라탱,파슬리가루,약간,부재료,1
355,시금치된장죽,가쓰오브시,약간,부재료,1
355,시금치된장죽,다시마,1장,양념,2
355,시금치된장죽,미소된장,1큰술,양념,3
355,시금치된장죽,쇠고기,15g,부재료,1
355,시금치된장죽,시금치,30g,주재료,5
355,시금치된장죽,밥,1컵,주재료,5
355,시금치된장죽,참기름,약간,양념,2
356,제육겨자쌈,깻잎,15g,부재료,1
356,제육겨자쌈,당근,10g,부재료,1
356,제육겨자쌈,대파,1뿌리,부재료,1
356,제육겨자쌈,돼지고기,600g,주재료,5
356,제육겨자쌈,설탕,약간,양념,2
356,제육겨자쌈,소금,약간,양념,3
356,제육겨자쌈,식초,약간,양념,2
356,제육겨자쌈,양겨자,1큰술,양념,3
356,제육겨자쌈,양파,15g,부재료,1
356,제육겨자쌈,통후추,약간,양념,2
357,그린파스타,계란노른자,2개,부재료,1
357,그린파스타,마늘,2쪽,양념,3
357,그린파스타,바질,약간,양념,2
357,그린파스타,베이컨,120g,주재료,4
357,그린파스타,생크림,100cc,주재료,4
357,그린파스타,소금,약간,양념,3
357,그린파스타,양파,1/2개,부재료,1
357,그린파스타,오레가노,약간,양념,3
357,그린파스타,올리브유,약간,양념,3
357,그린파스타,페투치네,200g,주재료,5
357,그린파스타,후춧가루,약간,양념,2
358,삼색태극말이초밥,계란노른자,3개,부재료,1
358,삼색태극말이초밥,김,5장,주재료,5
358,삼색태극말이초밥,밥,1공기,주재료,5
358,삼색태극말이초밥,설탕,2/3큰술,양념,2
358,삼색태극말이초밥,소금,1/4큰술,양념,3
358,삼색태극말이초밥,식초,1과1/2큰술,양념,2
358,삼색태극말이초밥,오보로,2큰술,부재료,1
358,삼색태극말이초밥,파슬리가루,2큰술,부재료,1
359,캘리포니아롤,게살,50g,부재료,1
359,캘리포니아롤,계란,1개,부재료,1
359,캘리포니아롤,김,1장,주재료,5
359,캘리포니아롤,날치알,3큰술,부재료,1
359,캘리포니아롤,단무지,약간,부재료,1
359,캘리포니아롤,박고지,1줄기,부재료,1
359,캘리포니아롤,밥,1그릇,주재료,5
359,캘리포니아롤,설탕,2/3큰술,양념,2
359,캘리포니아롤,소금,1/4큰술,양념,3
359,캘리포니아롤,식초,1과1/2큰술,양념,2
359,캘리포니아롤,아보카도,1/2개,부재료,1
359,캘리포니아롤,오이,20g,부재료,1
359,캘리포니아롤,초생강,약간,양념,3
359,캘리포니아롤,통깨,약간,부재료,1
360,오곡주먹밥,간장,약간,양념,2
360,오곡주먹밥,김,1장,주재료,5
360,오곡주먹밥,깨소금,약간,양념,2
360,오곡주먹밥,미나리,2줄기,주재료,4
360,오곡주먹밥,쇠고기,20g,부재료,1
360,오곡주먹밥,수수,30g,주재료,4
360,오곡주먹밥,밥,40g,주재료,5
360,오곡주먹밥,조,30g,주재료,4
360,오곡주먹밥,참기름,약간,양념,2
360,오곡주먹밥,찹쌀,40g,주재료,5
360,오곡주먹밥,콩,30g,주재료,4
360,오곡주먹밥,팥,20g,주재료,4
360,오곡주먹밥,후춧가루,약간,양념,2
361,무초김치,당근,1/4개,부재료,1
361,무초김치,무,1개,주재료,5
361,무초김치,미나리,10줄기,주재료,4
361,무초김치,배,2011-01-03,부재료,1
361,무초김치,생강,약간,양념,2
361,무초김치,설탕,1큰술,양념,2
361,무초김치,소금,1큰술,양념,3
361,무초김치,식초,1큰술,양념,3
362,화전,대추,2알,부재료,4
362,화전,설탕,3큰술,양념,3
362,화전,소금,약간,양념,3
362,화전,식용유,적당량,주재료,1
362,화전,쑥갓,약간,부재료,4
362,화전,찹쌀,160g,주재료,5
363,만두샐러드,꿀,1큰술,부재료,1
363,만두샐러드,냉동만두,1/2봉지,주재료,5
363,만두샐러드,마요네즈,1큰술,양념,3
363,만두샐러드,머스터드,2큰술,양념,2
363,만두샐러드,식초,1/2큰술,양념,2
363,만두샐러드,양상추,3잎,주재료,4
363,만두샐러드,양파,1/2개,부재료,1
363,만두샐러드,오이,1/3개,부재료,1
363,만두샐러드,올리브,5개,부재료,1
363,만두샐러드,토마토,1개,부재료,1
364,콩나물미나리무침,고춧가루,1큰술,양념,3
364,콩나물미나리무침,깨소금,약간,부재료,1
364,콩나물미나리무침,다진마늘,약간,양념,3
364,콩나물미나리무침,다진파,약간,양념,3
364,콩나물미나리무침,미나리,3줄기,주재료,4
