,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
3361,두부다시마말이,0.26155832,고추부각
3362,고추장,0.2523389,고추부각
3363,충무김밥,0.99999994,충무김밥
3364,파김치,0.53399396,충무김밥
3365,무생채,0.5103309,충무김밥
3366,오징어숙회,0.4052846,충무김밥
3367,해물밥전,0.40134493,충무김밥
3368,깻잎장아찌,0.39575118,충무김밥
3369,봄동겉절이,0.34398648,충무김밥
3370,연어알초밥,0.3385498,충무김밥
3371,오징어젓갈,0.33089006,충무김밥
3372,오징어불고기,0.3296733,충무김밥
3373,오징어볶음과소면,0.31148052,충무김밥
3374,기스면,0.99999994,기스면
3375,닭다리굴소스볶음,0.40385836,기스면
3376,골뱅이무침,0.24889302,기스면
3377,잔치국수,0.24006662,기스면
3378,쇠고기덮밥,0.22775714,기스면
3379,고추장아찌,0.20183258,기스면
3380,오징어섞어찌개,0.18906519,기스면
3381,서리태콩국수,0.18651263,기스면
3382,채소비빔소면,0.1820841,기스면
3383,어묵국,0.16031009,기스면
3384,제육불고기,0.15781341,기스면
3385,브로콜리크림수프,0.43171853,감자수프
3386,크림소스파스타,0.3953839,감자수프
3387,감자국수,0.37729478,감자수프
3388,그린파스타,0.33589047,감자수프
3389,까르보나라스파게티,0.32775468,감자수프
3390,까르보나라 (한국식),0.31828564,감자수프
3391,안심스테이크,0.3152962,감자수프
3392,채소수프,0.2553217,감자수프
3393,깐풍새우,0.2302667,감자수프
3394,오렌지건포도빵,0.21588905,감자수프
3395,마늘빵,0.99999994,마늘빵
3396,김치피자,0.50731647,마늘빵
3397,채소스프,0.3262297,마늘빵
3398,속채운감자,0.29243043,마늘빵
3399,연어오픈샌드위치,0.2654703,마늘빵
3400,채소치즈죽,0.23246963,마늘빵
3401,양배추말이찜,0.21924046,마늘빵
3402,고구마그라탱,0.21592015,마늘빵
3403,오믈렛,0.19634621,마늘빵
3404,가지그라탕,0.17028616,마늘빵
3405,단호박구이,0.16904558,마늘빵
3406,죽순표고버섯볶음나물,0.34889284,치킨수프
3407,탕수육,0.28678238,치킨수프
3408,닭개장,0.28038266,치킨수프
3409,누룽지탕,0.25038055,치킨수프
3410,죽순볶음,0.23811695,치킨수프
3411,류산슬,0.23422045,치킨수프
3412,죽순회와미나리강회,0.21476305,치킨수프
3413,해물국수,0.20939721,치킨수프
3414,중국식볶음밥,0.20757332,치킨수프
3415,샤브샤브,0.19354005,치킨수프
3416,계란찜,0.9999999,계란찜
3417,옥수수볶음밥,0.41543186,계란찜
3418,감자탕,0.35838938,계란찜
3419,시금치계란말이,0.30855846,계란찜
3420,오징어삼겹살볶음,0.2962501,계란찜
3421,치킨롤,0.2810772,계란찜
3422,시금치나물,0.24891452,계란찜
3423,시금치배미음죽,0.24166793,계란찜
3424,시금치표고된장무른밥,0.241156,계란찜
3425,시금치된장국,0.23095332,계란찜
3426,사색나물,0.22241493,계란찜
3427,김치주먹밥,0.35549724,콩나물비빔밥
3428,꽃상추쌈,0.30559868,콩나물비빔밥
3429,쇠고기완자찜,0.29752398,콩나물비빔밥
3430,두부스테이크,0.28512034,콩나물비빔밥
3431,양파전,0.27861476,콩나물비빔밥
3432,닭고기콩나물덮밥,0.2661077,콩나물비빔밥
3433,별미밥,0.26086718,콩나물비빔밥
3434,두부탕,0.25265443,콩나물비빔밥
3435,미역국,0.23919186,콩나물비빔밥
3436,콩나물미나리무침,0.21633236,콩나물비빔밥
3437,콩자반,0.6757105,인절미
3438,오곡밥,0.49756753,인절미
3439,오곡주먹밥,0.45353106,인절미
3440,우무콩냉국,0.33967164,인절미
3441,팥시루떡,0.32365525,인절미
3442,찰밥,0.3205803,인절미
3443,모듬콩수프,0.31727254,인절미
3444,시금치배미음죽,0.30236924,인절미
3445,양송이버섯죽,0.30107474,인절미
3446,호박죽,0.27622938,인절미
3447,상추 치커리 오징어 초침무,0.21582365,상추채소무침
3448,무생채,0.1958818,상추채소무침
3449,상추겉절이비빔밥,0.19395384,상추채소무침
3450,호박전,0.18737772,상추채소무침
3451,모듬쌈밥,0.18643393,상추채소무침
3452,꽃상추쌈,0.1623457,상추채소무침
3453,화전,0.15258755,상추채소무침
3454,돼지갈비구이,0.1497978,상추채소무침
3455,알탕,0.14797829,상추채소무침
3456,잔멸치된장볶음,0.14580674,상추채소무침
3457,된장채소수제비,0.5800018,호박양파국
3458,달래된장찌개,0.47144422,호박양파국
3459,잔치국수,0.41593426,호박양파국
3460,샤브샤브,0.35648638,호박양파국
3461,낙지볶음,0.33819315,호박양파국
3462,오징어섞어찌개,0.33561468,호박양파국
3463,호박두부찌개,0.3090164,호박양파국
3464,된장깻잎장아찌,0.28133717,호박양파국
3465,버섯청국장찌개,0.27669364,호박양파국
3466,시금치들깨수제비,0.26717198,호박양파국
3467,꽁치간장구이,0.4609791,꽁치구이
3468,꽁치무조림,0.39126477,꽁치구이
3469,조개맑은국,0.34766164,꽁치구이
3470,꽁치김치찌개,0.34142894,꽁치구이
3471,갈치구이,0.33778158,꽁치구이
3472,김치꽁치조림,0.3308592,꽁치구이
3473,연어알초밥,0.28271213,꽁치구이
3474,닭가슴살해파리샐러드,0.2689504,꽁치구이
3475,국수계란말이,0.22987866,꽁치구이
3476,비빔쌀국수,0.2227243,꽁치구이
3477,오이소박이,0.47952968,오징어젓갈
3478,오징어불고기,0.43844062,오징어젓갈
3479,오징어볶음과소면,0.41424564,오징어젓갈
3480,배추겉절이,0.413932,오징어젓갈
3481,파김치,0.41324344,오징어젓갈
3482,오징어삼겹살볶음,0.3989834,오징어젓갈
3483,해물찌개,0.39479104,오징어젓갈
3484,가지김치,0.38516927,오징어젓갈
3485,코다리찜,0.3669862,오징어젓갈
3486,오징어숙회,0.36555153,오징어젓갈
3487,무나물,0.551666,무생채
3488,충무김밥,0.5103309,무생채
3489,제육불고기,0.43121874,무생채
3490,콩나물미나리무침,0.4119476,무생채
3491,오이냉국,0.40102372,무생채
3492,쇠고기완자찜,0.3951288,무생채
3493,부추올리브오일무침,0.38082597,무생채
3494,배추속댓국,0.3803022,무생채
3495,무초김치,0.3787526,무생채
3496,떡갈비구이,0.37757033,무생채
3497,버섯매운탕,0.44618607,해물국시
3498,바지락칼국수,0.4383147,해물국시
3499,김치수제비,0.31951264,해물국시
3500,낙지볶음,0.2810281,해물국시
3501,바지락볶음,0.2737692,해물국시
3502,생태매운탕,0.24986668,해물국시
3503,해물볶음밥,0.24775012,해물국시
3504,삼색수제비,0.24344756,해물국시
3505,호박두부찌개,0.23670924,해물국시
3506,감자고추채볶음,0.23127969,해물국시
3507,돈까스,0.39480042,안심스테이크
3508,감자수프,0.3152962,안심스테이크
3509,치킨롤,0.31109637,안심스테이크
3510,채소스프,0.29834172,안심스테이크
3511,바베큐립,0.21968332,안심스테이크
3512,돈까스덮밥,0.20872149,안심스테이크
3513,한우토마토스튜,0.20836323,안심스테이크
3514,토마토해산물스파게티,0.20058414,안심스테이크
3515,떡갈비구이,0.19836083,안심스테이크
3516,채소수프,0.19671208,안심스테이크
3517,무생채,0.2552261,파래무침
3518,마늘장아찌,0.2301619,파래무침
3519,오징어숙회,0.22181372,파래무침
3520,해물밥전,0.21191804,파래무침
3521,오이냉국,0.18663587,파래무침
3522,무초김치,0.18254533,파래무침
3523,제육불고기,0.17091474,파래무침
3524,오징어볶음과소면,0.165102,파래무침
3525,고추장아찌,0.16483016,파래무침
3526,상추겉절이비빔밥,0.16180031,파래무침
3527,닭날개튀김,0.43206862,단호박튀김
3528,단호박구이,0.3825052,단호박튀김
3529,녹두고물호박떡케이크,0.3079649,단호박튀김
3530,라조기,0.30112585,단호박튀김
3531,고추장닭강정,0.25722474,단호박튀김
3532,단호박 고등어조림,0.25069207,단호박튀김
3533,삼겹살깻잎전,0.24985006,단호박튀김
3534,호박전,0.22324488,단호박튀김
3535,부추전,0.21571574,단호박튀김
3536,부추부침개,0.21336056,단호박튀김
3537,토마토해산물스파게티,0.502025,해물스파게티
3538,채소수프,0.4712035,해물스파게티
3539,해물밥전,0.24055967,해물스파게티
3540,해물찌개,0.22049744,해물스파게티
3541,고추장스파게티,0.21941696,해물스파게티
3542,홍합탕,0.21470764,해물스파게티
3543,그린파스타,0.20742403,해물스파게티
3544,까르보나라스파게티,0.19908342,해물스파게티
3545,부대찌개,0.18920174,해물스파게티
3546,아스파라거스새우볶음,0.18622819,해물스파게티
3547,오징어숙회,0.2534601,월남쌈
3548,우유두부,0.23510501,월남쌈
3549,볶음쌀국수,0.23443441,월남쌈
3550,생선탕수,0.21422052,월남쌈
3551,치킨데리야끼,0.21394074,월남쌈
3552,비빔쌀국수,0.2079984,월남쌈
3553,오징어도라지생채,0.20776822,월남쌈
3554,해물밥전,0.20565665,월남쌈
3555,녹차수제비,0.19730364,월남쌈
3556,송어샐러드,0.1904585,월남쌈
3557,무생채,0.551666,무나물
3558,배추속댓국,0.47720525,무나물
3559,돼지갈비찜,0.34423876,무나물
3560,쇠고기완자찜,0.33005124,무나물
3561,꽁치무조림,0.33003554,무나물
3562,무맑은국,0.3288978,무나물
3563,불고기낙지전골,0.3050784,무나물
3564,갈비탕,0.2911214,무나물
3565,갈치무조림,0.28504378,무나물
3566,충무김밥,0.2766008,무나물
3567,쇠고기버섯덮밥,0.5226377,고등어된장조림
3568,고등어살튀김과소스,0.39374554,고등어된장조림
3569,고등어무조림,0.31892216,고등어된장조림
3570,채소말이샤브샤브,0.31402737,고등어된장조림
3571,단호박 고등어조림,0.28362906,고등어된장조림
3572,고등어조림,0.26414788,고등어된장조림
3573,감자탕,0.25534484,고등어된장조림
3574,돼지불고기,0.23920575,고등어된장조림
3575,닭강정,0.2306205,고등어된장조림
3576,고등어튀김케첩조림,0.23016387,고등어된장조림
3577,오징어찌개,0.55959415,두부두루치기
3578,오징어볶음과소면,0.55395085,두부두루치기
3579,양파전,0.34154513,두부두루치기
3580,해물전골,0.3342706,두부두루치기
3581,고등어조림,0.28900298,두부두루치기
3582,다시마냉국,0.28364682,두부두루치기
3583,떡갈비구이,0.28297064,두부두루치기
3584,양배추말이찜,0.28140575,두부두루치기
3585,버섯두부찌개,0.27405435,두부두루치기
3586,닭갈비,0.27371302,두부두루치기
3587,고구마그라탱,0.99999994,고구마그라탱
3588,김치피자,0.3165273,고구마그라탱
3589,치즈돈까스,0.22777879,고구마그라탱
3590,삼겹살치즈구이,0.21952254,고구마그라탱
3591,감자그라탕,0.21922915,고구마그라탱
3592,마늘빵,0.21592015,고구마그라탱
3593,감자수프,0.203986,고구마그라탱
3594,브로콜리크림수프,0.20162073,고구마그라탱
3595,영양채소밥,0.18504764,고구마그라탱
3596,닭갈비,0.18066837,고구마그라탱
3597,크림소스파스타,0.17330186,고구마그라탱
3598,맑은대구탕,0.3110991,시금치된장죽
3599,새우죽,0.27953723,시금치된장죽
3600,시금치계란말이,0.21249957,시금치된장죽
3601,오코노미야키,0.20736666,시금치된장죽
3602,콩나물밥,0.2047281,시금치된장죽
3603,시금치나물,0.20346192,시금치된장죽
3604,오색주먹밥도시락,0.20108241,시금치된장죽
3605,녹두죽,0.20097874,시금치된장죽
3606,해물샤브샤브,0.18990117,시금치된장죽
3607,시금치배미음죽,0.18781422,시금치된장죽
3608,삼겹살깻잎전,0.29929966,제육겨자쌈
3609,잡채밥,0.29023507,제육겨자쌈
3610,중국식볶음밥,0.28040165,제육겨자쌈
3611,김치두부쌈,0.27130747,제육겨자쌈
3612,아귀찜,0.25929755,제육겨자쌈
3613,채소피클,0.24471001,제육겨자쌈
3614,된장깻잎장아찌,0.23769948,제육겨자쌈
3615,오이피클,0.22883484,제육겨자쌈
3616,카레라이스,0.22712499,제육겨자쌈
3617,콩나물밥,0.20284513,제육겨자쌈
3618,까르보나라스파게티,0.34240153,그린파스타
3619,감자수프,0.33589047,그린파스타
3620,구운감자와도미구이,0.30443463,그린파스타
3621,크림소스파스타,0.27936554,그린파스타
3622,감자고추채볶음,0.27526173,그린파스타
3623,감자국수,0.2095676,그린파스타
3624,해물스파게티,0.20742403,그린파스타
3625,토마토미니새송이볶음,0.19944218,그린파스타
3626,까르보나라 (한국식),0.19752502,그린파스타
3627,고추장스파게티,0.17781161,그린파스타
3628,참치주먹밥,0.34142852,삼색태극말이초밥
3629,충무김밥,0.2961257,삼색태극말이초밥
3630,연어알초밥,0.2884555,삼색태극말이초밥
3631,두부스테이크,0.2860869,삼색태극말이초밥
3632,감자국수,0.28315422,삼색태극말이초밥
3633,주먹밥,0.2762956,삼색태극말이초밥
3634,누드김밥,0.24597014,삼색태극말이초밥
3635,홍합꼬치구이,0.22079657,삼색태극말이초밥
3636,감자수프,0.20061903,삼색태극말이초밥
3637,치킨버섯찜,0.17200819,삼색태극말이초밥
3638,캘리포니아롤,0.9999999,캘리포니아롤
3639,누드김밥,0.25285265,캘리포니아롤
3640,김치주먹밥,0.23195606,캘리포니아롤
3641,해물볶음밥,0.22926009,캘리포니아롤
3642,참치주먹밥,0.19219317,캘리포니아롤
3643,충무김밥,0.18998848,캘리포니아롤
3644,연어알초밥,0.18506742,캘리포니아롤
3645,장어덮밥,0.16530997,캘리포니아롤
3646,오색주먹밥도시락,0.16520306,캘리포니아롤
3647,삼색태극말이초밥,0.1618764,캘리포니아롤
3648,부추올리브오일무침,0.14570439,캘리포니아롤
3649,오곡주먹밥,0.99999994,오곡주먹밥
3650,오곡밥,0.5432728,오곡주먹밥
3651,인절미,0.45353106,오곡주먹밥
3652,동지팥죽,0.38139936,오곡주먹밥
3653,콩자반,0.36995485,오곡주먹밥
3654,팥시루떡,0.31851137,오곡주먹밥
3655,찰밥,0.3154853,오곡주먹밥
3656,전복죽,0.27907997,오곡주먹밥
3657,호박죽,0.27183923,오곡주먹밥
3658,새우죽,0.22329444,오곡주먹밥
3659,찰밥주먹밥,0.22046489,오곡주먹밥
3660,통배추김치,0.49319988,무초김치
3661,나박김치,0.42608044,무초김치
3662,배추밤김치,0.37888148,무초김치
3663,무생채,0.3787526,무초김치
3664,보쌈김치,0.36490136,무초김치
3665,보쌈김치,0.3508305,무초김치
3666,갈비찜,0.349162,무초김치
3667,백김치,0.30046213,무초김치
3668,새우겨자채,0.29965815,무초김치
3669,고추장아찌,0.28439537,무초김치
3670,고추부각,0.4750821,화전
3671,부추부침개,0.41856995,화전
3672,호박전,0.32398006,화전
3673,삼겹살채소말이,0.30450013,화전
3674,생선전,0.2959409,화전
3675,낙지전골,0.28922033,화전
3676,메기매운탕,0.273409,화전
3677,꽃만두국(완당국),0.2660183,화전
3678,불고기찹쌀구이,0.26476556,화전
3679,잣죽,0.26154032,화전
3680,양상추참치샐러드,0.36758578,만두샐러드
3681,닭고기수삼샐러드,0.27707362,만두샐러드
3682,컬리플라워해물샐러드,0.24506338,만두샐러드
3683,송어샐러드,0.23329031,만두샐러드
3684,가지튀김,0.22985913,만두샐러드
3685,오이보트카나페,0.21409783,만두샐러드
3686,해파리냉채,0.20292225,만두샐러드
3687,닭가슴살해파리샐러드,0.19388585,만두샐러드
3688,떡갈비샌드위치,0.18286955,만두샐러드
3689,잡채,0.17744368,만두샐러드
3690,콩나물잡채,0.6350305,콩나물미나리무침
3691,별미밥,0.6208504,콩나물미나리무침
3692,콩나물무침,0.5509382,콩나물미나리무침
3693,잉어찜,0.41891834,콩나물미나리무침
3694,무생채,0.4119476,콩나물미나리무침
3695,숙주미나리무침,0.38924727,콩나물미나리무침
3696,알탕,0.3783992,콩나물미나리무침
3697,대구탕,0.37505063,콩나물미나리무침
3698,생태국,0.36677468,콩나물미나리무침
3699,콩나물밥,0.35599694,콩나물미나리무침
3700,쇠고기버섯덮밥,0.39345562,돈부리
3701,대구탕,0.34190005,돈부리
