,RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM,SCORE
3742,349,해물스파게티,홀토마토,1/2컵,3060001,부재료,1
3743,349,해물스파게티,홍합,100g,3060001,주재료,5
3744,349,해물스파게티,후춧가루,약간,3060003,양념,2
3745,350,월남쌈,간장,1큰술,3060003,양념,3
3746,350,월남쌈,고추,1작은술,3060003,양념,2
3748,350,월남쌈,깨소금,약간,3060003,부재료,1
3749,350,월남쌈,당근,1/2개,3060002,부재료,1
3750,350,월남쌈,라이스페이퍼,8장,3060001,주재료,5
3751,350,월남쌈,설탕,약간,3060003,양념,3
3752,350,월남쌈,소금,약간,3060003,양념,3
3753,350,월남쌈,식초,약간,3060003,양념,2
3754,350,월남쌈,쌀국수,50g,3060001,부재료,1
3755,350,월남쌈,양파,1/2개,3060002,주재료,4
3756,350,월남쌈,오이,1/2개,3060002,주재료,4
3757,350,월남쌈,오징어,1/2마리,3060001,부재료,1
3758,350,월남쌈,키위,1개,3060002,부재료,1
3759,350,월남쌈,파인애플,1쪽,3060002,부재료,1
3760,350,월남쌈,표고버섯,3장,3060002,부재료,1
3761,351,무나물,깨소금,약간,3060003,부재료,1
3762,351,무나물,무,70g,3060001,주재료,5
3763,351,무나물,소금,약간,3060003,양념,2
3764,351,무나물,식용유,약간,3060002,주재료,1
3765,351,무나물,참기름,약간,3060003,양념,2
3766,352,고등어된장조림,간장,3큰술,3060003,양념,3
3767,352,고등어된장조림,고등어,1마리,3060001,주재료,5
3768,352,고등어된장조림,다시마,7컵,3060002,양념,2
3769,352,고등어된장조림,대파,2뿌리,3060002,부재료,1
3770,352,고등어된장조림,된장,50g,3060003,양념,3
3771,352,고등어된장조림,무,1/2개,3060002,주재료,4
3772,352,고등어된장조림,설탕,3큰술,3060003,양념,2
3773,352,고등어된장조림,청주,1큰술,3060003,양념,2
3775,353,두부두루치기,간장,2큰술,3060003,양념,2
3776,353,두부두루치기,고추,1개,3060002,부재료,1
3778,353,두부두루치기,고춧가루,1과1/2큰술,3060003,양념,3
3779,353,두부두루치기,깨소금,약간,3060003,부재료,1
3780,353,두부두루치기,다진마늘,1/2큰술,3060003,양념,3
3781,353,두부두루치기,다진파,1큰술,3060003,양념,2
3782,353,두부두루치기,대파,5g,3060002,부재료,1
3783,353,두부두루치기,두부,1/2모,3060001,주재료,5
3784,353,두부두루치기,양배추,15g,3060001,부재료,1
3785,353,두부두루치기,양파,15g,3060002,부재료,1
3786,353,두부두루치기,참기름,약간,3060003,양념,2
3787,354,고구마그라탱,고구마,2개,3060001,주재료,5
3788,354,고구마그라탱,모짜렐라치즈,50g,3060002,부재료,1
3789,354,고구마그라탱,생크림,1/3컵,3060002,부재료,1
3790,354,고구마그라탱,소금,약간,3060003,양념,3
3791,354,고구마그라탱,치즈가루,약간,3060003,양념,3
3792,354,고구마그라탱,파슬리가루,약간,3060003,부재료,1
3793,355,시금치된장죽,가쓰오브시,약간,3060003,부재료,1
3794,355,시금치된장죽,다시마,1장,3060003,양념,2
3795,355,시금치된장죽,미소된장,1큰술,3060003,양념,3
3796,355,시금치된장죽,쇠고기,15g,3060002,부재료,1
3797,355,시금치된장죽,시금치,30g,3060001,주재료,5
3798,355,시금치된장죽,쌀,1컵,3060001,주재료,5
3799,355,시금치된장죽,참기름,약간,3060003,양념,2
3800,356,제육겨자쌈,깻잎,15g,3060002,부재료,1
3801,356,제육겨자쌈,당근,10g,3060002,부재료,1
3802,356,제육겨자쌈,대파,1뿌리,3060002,부재료,1
3803,356,제육겨자쌈,돼지고기,600g,3060001,주재료,5
3804,356,제육겨자쌈,설탕,약간,3060003,양념,2
3805,356,제육겨자쌈,소금,약간,3060003,양념,3
3806,356,제육겨자쌈,식초,약간,3060003,양념,2
3807,356,제육겨자쌈,양겨자,1큰술,3060003,양념,3
3808,356,제육겨자쌈,양파,15g,3060002,부재료,1
3809,356,제육겨자쌈,통후추,약간,3060003,양념,2
3810,357,그린파스타,계란노른자,2개,3060002,부재료,1
3811,357,그린파스타,마늘,2쪽,3060003,양념,3
3812,357,그린파스타,바질,약간,3060003,양념,2
3813,357,그린파스타,베이컨,120g,3060001,주재료,4
3814,357,그린파스타,생크림,100cc,3060002,주재료,4
3815,357,그린파스타,소금,약간,3060003,양념,3
3816,357,그린파스타,양파,1/2개,3060002,부재료,1
3817,357,그린파스타,오레가노,약간,3060003,양념,3
3818,357,그린파스타,올리브유,약간,3060002,양념,3
3819,357,그린파스타,페투치네,200g,3060001,주재료,5
3820,357,그린파스타,후춧가루,약간,3060003,양념,2
3821,358,삼색태극말이초밥,계란노른자,3개,3060002,부재료,1
3822,358,삼색태극말이초밥,김,5장,3060001,주재료,5
3823,358,삼색태극말이초밥,밥,1공기,3060001,주재료,5
3824,358,삼색태극말이초밥,설탕,2/3큰술,3060003,양념,2
3825,358,삼색태극말이초밥,소금,1/4큰술,3060003,양념,3
3826,358,삼색태극말이초밥,식초,1과1/2큰술,3060003,양념,2
3827,358,삼색태극말이초밥,오보로,2큰술,3060002,부재료,1
3828,358,삼색태극말이초밥,파슬리가루,2큰술,3060003,부재료,1
3829,359,캘리포니아롤,게살,50g,3060002,부재료,1
3830,359,캘리포니아롤,계란,1개,3060002,부재료,1
3831,359,캘리포니아롤,김,1장,3060001,주재료,5
3832,359,캘리포니아롤,날치알,3큰술,3060002,부재료,1
3833,359,캘리포니아롤,단무지,약간,3060002,부재료,1
3834,359,캘리포니아롤,박고지,1줄기,3060002,부재료,1
3835,359,캘리포니아롤,밥,1그릇,3060001,주재료,5
3836,359,캘리포니아롤,설탕,2/3큰술,3060003,양념,2
3837,359,캘리포니아롤,소금,1/4큰술,3060003,양념,3
3838,359,캘리포니아롤,식초,1과1/2큰술,3060003,양념,2
3839,359,캘리포니아롤,아보카도,1/2개,3060002,부재료,1
3840,359,캘리포니아롤,오이,20g,3060002,부재료,1
3841,359,캘리포니아롤,초생강,약간,3060002,양념,3
3842,359,캘리포니아롤,통깨,약간,3060003,부재료,1
3843,360,오곡주먹밥,간장,약간,3060003,양념,2
3844,360,오곡주먹밥,김,1장,3060002,주재료,5
3845,360,오곡주먹밥,깨소금,약간,3060003,양념,2
3846,360,오곡주먹밥,미나리,2줄기,3060002,부재료,1
3847,360,오곡주먹밥,쇠고기,20g,3060002,부재료,1
3848,360,오곡주먹밥,수수,30g,3060002,주재료,4
3849,360,오곡주먹밥,쌀,40g,3060001,주재료,5
3850,360,오곡주먹밥,조,30g,3060002,주재료,4
3851,360,오곡주먹밥,참기름,약간,3060003,양념,2
3852,360,오곡주먹밥,찹쌀,40g,3060001,주재료,5
3853,360,오곡주먹밥,콩,30g,3060002,주재료,4
3854,360,오곡주먹밥,팥,20g,3060002,주재료,4
3855,360,오곡주먹밥,후춧가루,약간,3060003,양념,2
3856,361,무초김치,당근,1/4개,3060002,부재료,1
3857,361,무초김치,무,1개,3060001,주재료,5
3858,361,무초김치,미나리,10줄기,3060002,부재료,1
3859,361,무초김치,배,2011-01-03,3060002,부재료,1
3860,361,무초김치,생강,약간,3060002,양념,2
3861,361,무초김치,설탕,1큰술,3060003,양념,2
3862,361,무초김치,소금,1큰술,3060003,양념,3
3863,361,무초김치,식초,1큰술,3060003,양념,3
3864,362,화전,대추,2알,3060002,부재료,1
3865,362,화전,설탕,3큰술,3060003,양념,3
3866,362,화전,소금,약간,3060003,양념,3
3867,362,화전,식용유,적당량,3060002,주재료,1
3868,362,화전,쑥갓,약간,3060002,부재료,1
3869,362,화전,찹쌀가루,160g,3060001,주재료,4
3870,363,만두샐러드,꿀,1큰술,3060003,부재료,1
3871,363,만두샐러드,냉동만두,1/2봉지,3060001,주재료,5
3872,363,만두샐러드,마요네즈,1큰술,3060003,양념,3
3873,363,만두샐러드,머스터드,2큰술,3060003,양념,2
3874,363,만두샐러드,식초,1/2큰술,3060003,양념,2
3875,363,만두샐러드,양상추,3잎,3060001,주재료,4
3876,363,만두샐러드,양파,1/2개,3060002,부재료,1
3877,363,만두샐러드,오이,1/3개,3060002,부재료,1
3878,363,만두샐러드,올리브,5개,3060002,부재료,1
3879,363,만두샐러드,토마토,1개,3060002,부재료,1
3880,364,콩나물미나리무침,고춧가루,1큰술,3060003,양념,3
3881,364,콩나물미나리무침,깨소금,약간,3060003,부재료,1
3882,364,콩나물미나리무침,다진마늘,약간,3060003,양념,3
3883,364,콩나물미나리무침,다진파,약간,3060003,양념,3
3884,364,콩나물미나리무침,미나리,3줄기,3060001,주재료,5
3885,364,콩나물미나리무침,소금,약간,3060003,양념,3
3886,364,콩나물미나리무침,참기름,약간,3060003,양념,2
3887,364,콩나물미나리무침,콩나물,40g,3060001,주재료,5
3888,365,돈부리,가쓰오브시,14큰술,3060003,양념,2
3889,365,돈부리,간장,4큰술,3060003,양념,3
3890,365,돈부리,계란,2개,3060002,주재료,4
3891,365,돈부리,미나리,6줄기,3060002,부재료,1
3892,365,돈부리,밥,2공기,3060001,주재료,5
3893,365,돈부리,설탕,2큰술,3060003,양념,3
3894,365,돈부리,쇠고기,60g,3060001,주재료,5
3895,365,돈부리,양파,1/2개,3060002,부재료,1
3896,365,돈부리,청주,2작은술,3060003,양념,2
3897,365,돈부리,팽이버섯,30g,3060002,부재료,1
3898,366,연어알초밥,김,2장,3060002,부재료,1
3899,366,연어알초밥,밥,2공기,3060001,주재료,5
3900,366,연어알초밥,설탕,2/3큰술,3060003,양념,3
3901,366,연어알초밥,소금,1/4큰술,3060003,양념,3
3902,366,연어알초밥,식초,1과1/2큰술,3060003,양념,3
3903,366,연어알초밥,연어알,60g,3060001,주재료,5
3904,366,연어알초밥,와사비,약간,3060002,양념,3
3905,367,깐풍새우,간장,1큰술,3060003,양념,3
3906,367,깐풍새우,계란,1개,3060002,부재료,1
3907,367,깐풍새우,고추,1개,3060002,부재료,1
3909,367,깐풍새우,녹말,1/2컵,3060002,주재료,4
3910,367,깐풍새우,대파,1/2뿌리,3060002,부재료,1
3911,367,깐풍새우,마늘,1쪽,3060002,양념,3
3912,367,깐풍새우,새우,12마리,3060001,주재료,5
3913,367,깐풍새우,생강,1쪽,3060002,양념,2
3914,367,깐풍새우,식용유,약간,3060002,주재료,1
3915,367,깐풍새우,식초,1큰술,3060003,양념,3
3916,367,깐풍새우,양파,1/2개,3060002,부재료,1
3917,367,깐풍새우,육수,1큰술,3060003,양념,3
3918,367,깐풍새우,참기름,1작은술,3060003,양념,2
3919,367,깐풍새우,후춧가루,약간,3060003,양념,2
3920,368,해산물두부수프,게살,20g,3060001,주재료,4
3921,368,해산물두부수프,계란흰자,1개,3060002,부재료,1
3922,368,해산물두부수프,다시다,약간,3060001,양념,3
3923,368,해산물두부수프,두부,50g,3060002,주재료,4
3924,368,해산물두부수프,새우,10g,3060001,주재료,4
3925,368,해산물두부수프,생선살,20g,3060001,주재료,5
3926,368,해산물두부수프,소금,약간,3060003,양념,3
3927,368,해산물두부수프,오징어,20g,3060001,주재료,5
3928,368,해산물두부수프,육수,120g,3060002,양념,3
3929,368,해산물두부수프,전분,30g,3060002,주재료,4
3930,368,해산물두부수프,참기름,약간,3060003,양념,2
3931,368,해산물두부수프,청주,약간,3060003,양념,2
3932,369,채소스프,당근,1/4개,3060001,주재료,4
3933,369,채소스프,무,20g,3060001,주재료,4
3934,369,채소스프,버터,1/2큰술,3060002,양념,3
3935,369,채소스프,샐러리,1/3대,3060001,주재료,4
3936,369,채소스프,쇠고기육수,3컵,3060002,양념,2
3937,369,채소스프,양파,1/2개,3060001,주재료,4
3938,369,채소스프,토마토소스,1과1/2큰술,3060003,양념,2
3939,369,채소스프,파슬리가루,약간,3060003,부재료,1
3940,369,채소스프,피망,1개,3060001,주재료,4
3941,370,샤브샤브,가래떡,20g,3060002,부재료,1
3942,370,샤브샤브,국멸치,20g,3060003,양념,3
3946,370,샤브샤브,두부,1/8모,3060002,부재료,1
3951,370,샤브샤브,죽순,30g,3060002,부재료,1
3954,371,소바정식,가쓰오브시,7컵,3060003,양념,2
3955,371,소바정식,간장,1컵,3060003,양념,3
3956,371,소바정식,김,1/2장,3060002,부재료,1
3957,371,소바정식,대파,약간,3060002,부재료,1
3958,371,소바정식,메밀국수,150g,3060001,주재료,5
3959,371,소바정식,설탕,40g,3060003,양념,3
3960,371,소바정식,와사비,약간,3060003,양념,2
3961,371,소바정식,청주,1컵,3060003,양념,2
3962,372,쇠고기버섯덮밥,간장,약간,3060003,양념,2
3963,372,쇠고기버섯덮밥,계란,1개,3060002,부재료,1
3964,372,쇠고기버섯덮밥,느타리버섯,15g,3060002,주재료,4
3965,372,쇠고기버섯덮밥,다시마,5큰술,3060003,양념,2
3966,372,쇠고기버섯덮밥,설탕,약간,3060003,양념,2
3967,372,쇠고기버섯덮밥,쇠고기,30g,3060001,주재료,5
3968,372,쇠고기버섯덮밥,실파,1뿌리,3060002,부재료,1
3969,372,쇠고기버섯덮밥,청주,약간,3060003,양념,2
3970,372,쇠고기버섯덮밥,팽이버섯,15g,3060002,주재료,4
3971,372,쇠고기버섯덮밥,표고버섯,15g,3060002,주재료,4
3972,373,꽃게해물탕,간장,1큰술,3060003,양념,3
3973,373,꽃게해물탕,고추,1개,3060002,부재료,1
3975,373,꽃게해물탕,고추장,2큰술,3060003,양념,3
3976,373,꽃게해물탕,고춧가루,2큰술,3060003,양념,3
3977,373,꽃게해물탕,꽃게,2마리,3060001,주재료,5
3978,373,꽃게해물탕,대파,1/2뿌리,3060002,부재료,1
3979,373,꽃게해물탕,마늘,1/2큰술,3060003,양념,3
3980,373,꽃게해물탕,맛조개,40g,3060001,주재료,4
3981,373,꽃게해물탕,무,1/4개,3060002,주재료,4
3982,373,꽃게해물탕,바지락,30g,3060001,주재료,4
3983,373,꽃게해물탕,생강,1/2작은술,3060003,양념,2
3984,373,꽃게해물탕,소금,약간,3060003,양념,3
3985,373,꽃게해물탕,애호박,1/2개,3060002,부재료,1
3986,373,꽃게해물탕,오징어,1/2마리,3060001,주재료,4
3987,373,꽃게해물탕,팽이버섯,1/2봉,3060002,부재료,1
3988,373,꽃게해물탕,후춧가루,약간,3060003,양념,2
3989,374,해초무침,간장,2큰술,3060003,양념,2
3990,374,해초무침,당근,1/4개,3060003,부재료,1
3991,374,해초무침,레몬,약간,3060003,양념,2
3992,374,해초무침,마늘,1작은술,3060003,양념,3
3993,374,해초무침,미역,30g,3060001,부재료,1
3994,374,해초무침,사과,1/4개,3060003,부재료,1
3995,374,해초무침,새우,2마리,3060002,부재료,1
3996,374,해초무침,식용유,반컵,3060003,주재료,1
3997,374,해초무침,식초,2큰술,3060003,양념,3
3998,374,해초무침,양파,1/4개,3060003,부재료,1
3999,374,해초무침,오징어,1/4마리,3060002,부재료,1
4000,374,해초무침,해초,60g,3060001,부재료,1
4001,374,해초무침,후춧가루,약간,3060003,양념,2
4002,375,모듬전,간장,2큰술,3060003,양념,2
4003,375,모듬전,감자,1개,3060001,부재료,1
4004,375,모듬전,계란,1개,3060002,주재료,5
4005,375,모듬전,깻잎,6장,3060001,주재료,4
4006,375,모듬전,다진마늘,1작은술,3060003,양념,3
4007,375,모듬전,다진파,1큰술,3060003,양념,3
4008,375,모듬전,두부,20g,3060002,주재료,4
4009,375,모듬전,밀가루,1/3컵,3060001,주재료,5
4010,375,모듬전,부추,약간,3060002,주재료,4
4011,375,모듬전,설탕,1큰술,3060003,양념,3
4012,375,모듬전,소금,약간,3060003,양념,3
4013,375,모듬전,쇠고기,40g,3060002,주재료,5
4014,375,모듬전,식용유,약간,3060002,부재료,1
4015,375,모듬전,양파,1개,3060001,부재료,1
4016,375,모듬전,참기름,약간,3060003,양념,2
4017,375,모듬전,표고버섯,1/4개,3060002,부재료,1
4018,376,장어덮밥,간장,3큰술,3060003,양념,3
4019,376,장어덮밥,밥,1공기,3060001,주재료,5
4020,376,장어덮밥,산초가루,약간,3060003,양념,2
4021,376,장어덮밥,설탕,2큰술,3060003,양념,3
4022,376,장어덮밥,장어,1/2마리,3060001,주재료,5
4023,376,장어덮밥,장어대리,3큰술,3060003,주재료,5
4024,376,장어덮밥,장어뼈,약간,3060003,주재료,5
4025,376,장어덮밥,청주,5큰술,3060003,양념,2
4027,376,장어덮밥,초생강,20g,3060002,양념,2
4028,377,장어계란말이,계란,5개,3060001,주재료,5
4029,377,장어계란말이,다시마,약간,3060003,양념,3
4030,377,장어계란말이,설탕,약간,3060003,양념,3
4031,377,장어계란말이,소금,약간,3060003,양념,3
4032,377,장어계란말이,식용유,약간,3060002,주재료,1
4033,377,장어계란말이,장어,20g,3060001,주재료,5
4034,377,장어계란말이,청주,약간,3060003,양념,2
4035,378,토마토해산물스파게티,꼴뚜기,3마리,3060001,주재료,4
4036,378,토마토해산물스파게티,당근,1/8개,3060002,부재료,1
4037,378,토마토해산물스파게티,동태,10g,3060001,주재료,4
4038,378,토마토해산물스파게티,마늘,3쪽,3060003,양념,3
4039,378,토마토해산물스파게티,모시조개,4개,3060001,주재료,4
